1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.0238702,1.95e-05,0.0238702,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0846302,0.0238702,0.149011,0.047713,0.149011,0.0238702,0.0846302,2.73e-05,0.0714082,2.73e-05,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.0100331,0.0137201,0.260013,0.198079,0.640281,0.368737,0.640281,0.198079,0.260013,0.0137201,0.0100331,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,0.0100331,0.12785,0.270019,0.510149,0.876424,1.05524,1.23285,1.05524,0.876424,0.510149,0.270019,0.12785,0.0100331,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.157681,0.320371,1.13183,1.21098,2.32284,1.78124,2.32284,1.21098,1.13183,0.320371,0.157681,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,0.147676,0.338349,1.0195,1.44584,2.57825,2.72219,3.41284,2.72219,2.57825,1.44584,1.0195,0.338349,0.147676,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,0.00816531,0.39606,0.785333,2.08591,2.45216,3.96101,3.34997,3.96101,2.45216,2.08591,0.785333,0.39606,0.00816531,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,0.248412,0.492407,1.46247,1.96924,3.46866,3.56051,4.50918,3.56051,3.46866,1.96924,1.46247,0.492407,0.248412,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,0.00816531,0.39606,0.785333,2.08591,2.45216,3.96101,3.34997,3.96101,2.45216,2.08591,0.785333,0.39606,0.00816531,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,0.147676,0.338349,1.0195,1.44584,2.57825,2.72219,3.41284,2.72219,2.57825,1.44584,1.0195,0.338349,0.147676,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.157681,0.320371,1.13183,1.21098,2.32284,1.78124,2.32284,1.21098,1.13183,0.320371,0.157681,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,0.0100331,0.12785,0.270019,0.510149,0.876424,1.05524,1.23285,1.05524,0.876424,0.510149,0.270019,0.12785,0.0100331,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.0100331,0.0137201,0.260013,0.198079,0.640281,0.368737,0.640281,0.198079,0.260013,0.0137201,0.0100331,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0846302,0.0238702,0.149011,0.047713,0.149011,0.0238702,0.0846302,2.73e-05,0.0714082,2.73e-05,0.0714082
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.0238702,1.95e-05,0.0238702,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082,2.73e-05,0.0714082
