0.152093,-0.10186,-0.169781,0.210997,-0.169781,-0.10186,0.152093,0.617096,0.853046,0.617096,0.152093,-0.10186,-0.169781,0.210997,-0.169781,-0.10186,0.152093,0.617096,0.853046,0.617096
-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673,-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673
-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778,-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778
-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041,-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041
-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832,-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832
-0.615546,0.582989,1.30098,1.6843,1.30098,0.582989,-0.615546,-0.711376,0.196154,-0.711376,-0.615546,0.582989,1.30098,1.6843,1.30098,0.582989,-0.615546,-0.711376,0.196154,-0.711376
-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832,-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832
-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041,-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041
-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778,-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778
-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673,-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673
0.152093,-0.10186,-0.169781,0.210997,-0.169781,-0.10186,0.152093,0.617096,0.853046,0.617096,0.152093,-0.10186,-0.169781,0.210997,-0.169781,-0.10186,0.152093,0.617096,0.853046,0.617096
-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673,-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673
-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778,-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778
-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041,-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041
-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832,-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832
-0.615546,0.582989,1.30098,1.6843,1.30098,0.582989,-0.615546,-0.711376,0.196154,-0.711376,-0.615546,0.582989,1.30098,1.6843,1.30098,0.582989,-0.615546,-0.711376,0.196154,-0.711376
-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832,-0.452899,0.243634,1.09975,1.3527,1.09975,0.243634,-0.452899,-0.653832,0.14378,-0.653832
-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041,-0.910536,-0.255369,0.10171,0.447463,0.10171,-0.255369,-0.910536,-0.68041,0.159187,-0.68041
-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778,-0.516818,-0.620555,-0.229213,-0.0494176,-0.229213,-0.620555,-0.516818,-0.434778,-0.210119,-0.434778
-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673,-0.348477,-0.413102,-0.678353,-0.323932,-0.678353,-0.413102,-0.348477,0.422673,0.330404,0.422673
