2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.101105,0.0168168,0.26648,0.033614,0.26648,0.0168168,0.101105,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0908778,0.101105,0.267129,0.367559,0.52004,0.532934,0.52004,0.367559,0.267129,0.101105,0.0908778,2.73e-05,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.137288,0.211352,0.773852,0.717458,1.51979,1.01223,1.51979,0.717458,0.773852,0.211352,0.137288,1.95e-05,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,0.137288,0.322464,0.810035,1.14139,1.92608,2.02926,2.50664,2.02926,1.92608,1.14139,0.810035,0.322464,0.137288,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,0.0585317,0.490864,0.786141,1.9824,2.18405,3.50456,2.91287,3.50456,2.18405,1.9824,0.786141,0.490864,0.0585317,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.100616,0.353603,0.653279,1.66323,2.11539,3.56088,3.55539,4.50247,3.55539,3.56088,2.11539,1.66323,0.653279,0.353603,0.100616
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,0.117044,0.70718,1.1496,2.61929,2.9668,4.50247,3.86848,4.50247,2.9668,2.61929,1.1496,0.70718,0.117044,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.100616,0.353603,0.653279,1.66323,2.11539,3.56088,3.55539,4.50247,3.55539,3.56088,2.11539,1.66323,0.653279,0.353603,0.100616
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,0.0585317,0.490864,0.786141,1.9824,2.18405,3.50456,2.91287,3.50456,2.18405,1.9824,0.786141,0.490864,0.0585317,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,0.137288,0.322464,0.810035,1.14139,1.92608,2.02926,2.50664,2.02926,1.92608,1.14139,0.810035,0.322464,0.137288,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.137288,0.211352,0.773852,0.717458,1.51979,1.01223,1.51979,0.717458,0.773852,0.211352,0.137288,1.95e-05,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0908778,0.101105,0.267129,0.367559,0.52004,0.532934,0.52004,0.367559,0.267129,0.101105,0.0908778,2.73e-05,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,0.101105,0.0168168,0.26648,0.033614,0.26648,0.0168168,0.101105,1.95e-05,2.73e-05,1.95e-05,2.73e-05
2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156,2.73e-05,0.0714156
1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05,1.95e-05,2.73e-05
