-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923,-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923
-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666,-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666
0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309,0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309
-0.911141,-0.567275,0.337223,1.40883,2.07061,1.40883,0.337223,-0.567275,-0.911141,-0.402691,-0.911141,-0.567275,0.337223,1.40883,2.07061,1.40883,0.337223,-0.567275,-0.911141,-0.402691
0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309,0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309
-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666,-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666
-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923,-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923
1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385,1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385
1.65488,0.691318,-0.24837,-0.286128,-0.591243,-0.286128,-0.24837,0.691318,1.65488,2.17867,1.65488,0.691318,-0.24837,-0.286128,-0.591243,-0.286128,-0.24837,0.691318,1.65488,2.17867
1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385,1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385
-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923,-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923
-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666,-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666
0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309,0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309
-0.911141,-0.567275,0.337223,1.40883,2.07061,1.40883,0.337223,-0.567275,-0.911141,-0.402691,-0.911141,-0.567275,0.337223,1.40883,2.07061,1.40883,0.337223,-0.567275,-0.911141,-0.402691
0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309,0.181982,-0.845741,-0.117662,0.967378,1.51544,0.967378,-0.117662,-0.845741,0.181982,-0.914309
-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666,-0.790013,0.159164,-0.522804,0.0313956,0.575212,0.0313956,-0.522804,0.159164,-0.790013,-0.513666
-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923,-0.0297253,-0.475523,-0.737935,-0.374857,-0.317389,-0.374857,-0.737935,-0.475523,-0.0297253,0.406923
1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385,1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385
1.65488,0.691318,-0.24837,-0.286128,-0.591243,-0.286128,-0.24837,0.691318,1.65488,2.17867,1.65488,0.691318,-0.24837,-0.286128,-0.591243,-0.286128,-0.24837,0.691318,1.65488,2.17867
1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385,1.06869,0.127021,-0.34609,-0.0835824,-0.32651,-0.0835824,-0.34609,0.127021,1.06869,1.52385
